,From Date,PM10,NO,NO2,WS,CO,Benzene,NOx,Ozone,SO2,NH3,Toluene,PM2.5,Date,year,month,day,hour,minute
1225,13-02-2020 08:00,273.93,66.58,90.38,2.17,2.31,2.94,96.44,32.66,10.15,33.68,9.39,110.67,2020-02-13 08:00:00,2020,2,13,8,0
1226,13-02-2020 16:00,229.64,79.91,81.28,2.08,2.17,2.68,120.59,34.78,9.14,40.61,11.04,76.5,2020-02-13 16:00:00,2020,2,13,16,0
1227,14-02-2020 00:00,170.06,51.23,42.9,2.62,1.35,1.37,64.58,38.93,5.71,36.45,5.21,82.12,2020-02-14 00:00:00,2020,2,14,0,0
1228,14-02-2020 08:00,235.45,101.53,68.34,3.09,1.91,1.48,118.63,35.1,7.46,35.91,5.95,89.77,2020-02-14 08:00:00,2020,2,14,8,0
1229,14-02-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-02-14 16:00:00,2020,2,14,16,0
1230,15-02-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-02-15 00:00:00,2020,2,15,0,0
1231,15-02-2020 08:00,241.5,100.3,81.76,2.61,1,1.5,127.4,46.58,5.19,31.58,2.23,84.34,2020-02-15 08:00:00,2020,2,15,8,0
1232,15-02-2020 16:00,248.38,132.1,96.57,1.43,1.65,2.49,167.36,33.55,6.69,29.92,5.89,87,2020-02-15 16:00:00,2020,2,15,16,0
1233,16-02-2020 00:00,306.66,136.82,79.92,0.34,1.9,2.58,185.69,14.3,3.9,40.76,8.98,163.56,2020-02-16 00:00:00,2020,2,16,0,0
1234,16-02-2020 08:00,257.5,69.89,81.08,1.41,1.15,1.55,101.48,49.27,2.7,41.35,3.48,130.91,2020-02-16 08:00:00,2020,2,16,8,0
1235,16-02-2020 16:00,336.06,119.16,111.73,0.48,2.36,4.02,174.87,26.01,5.51,34.59,13.11,117.97,2020-02-16 16:00:00,2020,2,16,16,0
1236,17-02-2020 00:00,488.97,3.48,86.23,0.3,3.75,8.22,76.1,18.17,3.1,39.62,27.83,264.78,2020-02-17 00:00:00,2020,2,17,0,0
1237,17-02-2020 08:00,354.92,53.11,92.59,1.88,1.32,3.37,76.55,32.39,2.64,41.68,9.91,185.08,2020-02-17 08:00:00,2020,2,17,8,0
1238,17-02-2020 16:00,270.96,150.83,118.78,0.96,2.03,3.5,196.39,25.29,0.95,35.71,12.51,98.46,2020-02-17 16:00:00,2020,2,17,16,0
1239,18-02-2020 00:00,255,128.1,96.98,0.55,2.39,4.29,174.34,15.54,7.26,43.96,13,137.69,2020-02-18 00:00:00,2020,2,18,0,0
1240,18-02-2020 08:00,272.58,96.65,101.89,2.36,2.21,2.11,128.2,43.61,7.16,45.63,6.92,119.69,2020-02-18 08:00:00,2020,2,18,8,0
1241,18-02-2020 16:00,398.11,139.97,135.85,0.78,4.12,4.54,180.59,27.17,15.19,37.46,20.75,133.82,2020-02-18 16:00:00,2020,2,18,16,0
1242,19-02-2020 00:00,641.9,62.575,104.64,0.3,5.34,14.89,91.86,20.34,8.84,56.13,89.18,245.13,2020-02-19 00:00:00,2020,2,19,0,0
1243,19-02-2020 08:00,290.03,25.06,66.83,3.2,0.83,4.77,55.2,60.98,8.47,62.12,53.65,121.03,2020-02-19 08:00:00,2020,2,19,8,0
1244,19-02-2020 16:00,220.22,7.8,52.14,2.47,1.08,1.5,34.09,19.56,8.17,38.42,11.28,92.31,2020-02-19 16:00:00,2020,2,19,16,0
1245,20-02-2020 00:00,171.16,6.28,32.42,2.26,0.87,1.23,22.36,14.89,7.17,34.38,6.73,108.56,2020-02-20 00:00:00,2020,2,20,0,0
1246,20-02-2020 08:00,305.78,7.97,35.61,4.2,1.41,1.36,25.44,15.16,8.95,33.87,5.61,101.19,2020-02-20 08:00:00,2020,2,20,8,0
1247,20-02-2020 16:00,222.22,15.53,41.79,3.58,2.08,1.07,34.91,15.17,7.16,32.3,5.44,99.03,2020-02-20 16:00:00,2020,2,20,16,0
1248,21-02-2020 00:00,121.75,7.02,32.43,2.66,1.1,2.2,22.97,14.88,9.78,30.41,20.31,90.34,2020-02-21 00:00:00,2020,2,21,0,0
1249,21-02-2020 08:00,81.53,14.78,32.52,3.21,0.72,2.19,29.35,14.95,5.95,26.31,28.99,33.5,2020-02-21 08:00:00,2020,2,21,8,0
1250,21-02-2020 16:00,91.06,52.26,49.27,0.52,1.24,1.53,68.81,15.07,5.66,24.26,11.85,39,2020-02-21 16:00:00,2020,2,21,16,0
1251,22-02-2020 00:00,119.28,47.24,36.15,0.31,1.82,2.23,57.74,14.86,8.79,23.81,9.39,70.72,2020-02-22 00:00:00,2020,2,22,0,0
1252,22-02-2020 08:00,121.75,26.84,40.03,1.61,1.85,1.73,43.21,17.47,16.12,26.58,20.25,57.41,2020-02-22 08:00:00,2020,2,22,8,0
1253,22-02-2020 16:00,260.75,96.05,60.77,0.51,3.79,3.48,130.95,13.44,11.95,24.76,16.5,94.72,2020-02-22 16:00:00,2020,2,22,16,0
1254,23-02-2020 00:00,252.97,86.16,42.15,0.3,2.07,4.51,92.64,13.42,5.19,30.56,14.3,152.22,2020-02-23 00:00:00,2020,2,23,0,0
1255,23-02-2020 08:00,219.97,45.84,57.12,0.52,1.82,2.51,67.75,13.5,5.67,36.21,7.91,120.94,2020-02-23 08:00:00,2020,2,23,8,0
1256,23-02-2020 16:00,150.19,55.56,51.03,0.7,1.53,1.5,72.45,13.6,2.1,28.81,6.96,60.31,2020-02-23 16:00:00,2020,2,23,16,0
1257,24-02-2020 00:00,184.12,75.53,41.03,0.3,2.11,1.88,83.37,13.41,7.25,23.2,6.3,73.12,2020-02-24 00:00:00,2020,2,24,0,0
1258,24-02-2020 08:00,163.53,46.47,54.09,1,2.17,1.59,66.64,13.65,8.46,27.06,6.22,51.28,2020-02-24 08:00:00,2020,2,24,8,0
1259,24-02-2020 16:00,104.88,46.89,58.34,0.78,1.62,0.94,69.73,13.57,6.93,26.72,5.75,37.5,2020-02-24 16:00:00,2020,2,24,16,0
1260,25-02-2020 00:00,317.5,178.32,56.67,0.37,3.33,1.82,186.58,13.55,9.37,33.6,6.77,138,2020-02-25 00:00:00,2020,2,25,0,0
1261,25-02-2020 08:00,230.5,49.77,57.83,1.12,2.55,1.73,67.67,13.52,8.99,34.14,6.3,102.03,2020-02-25 08:00:00,2020,2,25,8,0
1262,25-02-2020 16:00,220.31,98.39,61.01,0.63,3.01,2.02,109.61,13.67,6.07,27.5,10.69,83.22,2020-02-25 16:00:00,2020,2,25,16,0
1263,26-02-2020 00:00,336.59,158.22,50.23,0.31,3.13,4.29,159.82,13.67,9.18,31.49,27.83,138.88,2020-02-26 00:00:00,2020,2,26,0,0
1264,26-02-2020 08:00,282.94,72.98,73.49,1.03,2.03,3.93,98.56,13.85,11.38,44.17,15.83,128.44,2020-02-26 08:00:00,2020,2,26,8,0
1265,26-02-2020 16:00,234.56,42.5,91.45,0.59,2.48,4.03,84.07,14.5,2.52,47.03,18.81,105.81,2020-02-26 16:00:00,2020,2,26,16,0
1266,27-02-2020 00:00,189.2,30.56,59.61,0.47,1.8,2.57,54.53,14.46,2.4,44.18,11.76,97.7,2020-02-27 00:00:00,2020,2,27,0,0
1267,27-02-2020 08:00,206.88,24.49,60.63,1.38,2.24,1.98,51.38,14.67,3,50.75,8.15,94.62,2020-02-27 08:00:00,2020,2,27,8,0
1268,27-02-2020 16:00,210.65,11.09,71.79,1.81,2.07,2.02,47.22,14.58,1.93,42.74,9.86,88.27,2020-02-27 16:00:00,2020,2,27,16,0
1269,28-02-2020 00:00,147.56,7.51,39.36,1.67,1.78,1.42,27.06,14.51,4.64,39.53,4.54,79.66,2020-02-28 00:00:00,2020,2,28,0,0
1270,28-02-2020 08:00,184.87,11.17,42.62,3.38,1.89,1.59,31.27,14.58,5.23,39.23,5.32,74.2,2020-02-28 08:00:00,2020,2,28,8,0
1271,28-02-2020 16:00,146.53,7.66,46.17,2.94,2.18,1.38,30.77,28.87,4.75,36.8,4.93,62.22,2020-02-28 16:00:00,2020,2,28,16,0
1272,29-02-2020 00:00,116.09,8.26,39.11,1.49,1.64,0.99,27.54,27.95,10.94,32.28,2.87,60,2020-02-29 00:00:00,2020,2,29,0,0
1273,29-02-2020 08:00,151.43,11.23,41.38,3.11,1.61,1.33,30.91,42.88,10.79,32.21,5.89,63.21,2020-02-29 08:00:00,2020,2,29,8,0
1274,29-02-2020 16:00,83.33,23.5,51.53,2.54,1.57,1.96,46.53,34.26,10.79,28.66,19.74,37.03,2020-02-29 16:00:00,2020,2,29,16,0
1275,01-03-2020 00:00,55.8,15.95,31.65,2.22,1.44,1.79,28.01,36.92,10.79,25.2,21.44,27.38,2020-01-03 00:00:00,2020,1,3,0,0
1276,01-03-2020 08:00,99.97,20.93,58.72,1.08,1.33,3.13,49.01,41.17,10.79,32.3,25.07,41.53,2020-01-03 08:00:00,2020,1,3,8,0
1277,01-03-2020 16:00,322.41,76.12,103.25,0.4,3.27,3.92,159.84,45.33,10.79,34.83,33.82,90.38,2020-01-03 16:00:00,2020,1,3,16,0
1278,02-03-2020 00:00,412.91,104.6,44.95,0.3,3.46,10.77,172.03,30.3,10.79,31.49,33.05,172.97,2020-02-03 00:00:00,2020,2,3,0,0
1279,02-03-2020 08:00,249.66,16.56,78.23,0.58,1.74,4.03,37.71,43.65,11.46,29.75,13.37,107.72,2020-02-03 08:00:00,2020,2,3,8,0
1280,02-03-2020 16:00,307.42,104.62,91.33,0.35,2.19,4.74,132.94,24.61,12.08,44.17,18.64,96.75,2020-02-03 16:00:00,2020,2,3,16,0
1281,03-03-2020 00:00,333.33,131.42,59.93,0.3,3.87,6.2,169.31,17.21,9.67,42.69,16.53,149.9,2020-03-03 00:00:00,2020,3,3,0,0
1282,03-03-2020 08:00,192,80.74,92.58,0.98,2.79,2.81,116.91,26.57,9.35,48.75,9.14,66.71,2020-03-03 08:00:00,2020,3,3,8,0
1283,03-03-2020 16:00,203.04,80.34,84.71,0.42,3.31,2.47,107.86,20.47,5.31,35.07,6.5,73.04,2020-03-03 16:00:00,2020,3,3,16,0
1284,04-03-2020 00:00,273.43,123.63,72.32,0.33,2.23,3.25,146.59,78.13,12.89,38.59,13.49,114.5,2020-04-03 00:00:00,2020,4,3,0,0
1285,04-03-2020 08:00,228.87,16.12,63.17,2.19,1.87,2.68,46.61,41.17,19.85,40.98,20.38,83.5,2020-04-03 08:00:00,2020,4,3,8,0
1286,04-03-2020 16:00,134.4,18.66,53.81,2.3,1.79,0.97,42.75,36.27,8.29,34.4,4.69,43.3,2020-04-03 16:00:00,2020,4,3,16,0
1287,05-03-2020 00:00,106.25,48.05,69.8,1.98,2.38,2.2,76.25,15.55,10.57,25.65,45.17,35.75,2020-05-03 00:00:00,2020,5,3,0,0
1288,05-03-2020 08:00,90.25,10.91,37.04,4.08,1.88,0.92,28.6,36.25,8.92,27.48,11.52,36.41,2020-05-03 08:00:00,2020,5,3,8,0
1289,05-03-2020 16:00,81.06,52.04,56.11,2.17,2.06,0.74,73.46,30.11,7.19,25.52,5.04,27.12,2020-05-03 16:00:00,2020,5,3,16,0
1311,13-03-2020 00:00,262.32,80.46,48.7,0.37,2.17,2.83,118.1,16.21,10.53,21.03,10.54,83.71,2020-03-13 00:00:00,2020,3,13,0,0
1312,13-03-2020 08:00,196.25,52.75,56.57,0.98,1.5,1.61,72.97,35.99,6.48,21.64,6.44,59.25,2020-03-13 08:00:00,2020,3,13,8,0
1313,13-03-2020 16:00,171.9,17.85,45.31,1.72,0.97,1.16,41.7,26,6.32,21.67,10.35,37.18,2020-03-13 16:00:00,2020,3,13,16,0
1314,14-03-2020 00:00,55.69,25.68,31.02,1.28,1.59,4.24,37.41,39.07,9.05,20.72,21.56,29.59,2020-03-14 00:00:00,2020,3,14,0,0
1315,14-03-2020 08:00,86.16,18.56,36.27,2.36,1.96,1.14,34.41,33.45,8.39,20.9,8.93,39,2020-03-14 08:00:00,2020,3,14,8,0
1316,14-03-2020 16:00,120.06,87.13,59.06,0.38,2.71,2.83,102.44,17.29,9.26,20.16,10.37,68.56,2020-03-14 16:00:00,2020,3,14,16,0
1317,15-03-2020 00:00,138.97,106.81,41.32,0.32,2.28,3.01,109.05,39.11,10.42,19.13,19.34,66.53,2020-03-15 00:00:00,2020,3,15,0,0
1318,15-03-2020 08:00,139.38,31.91,47.94,0.88,1.97,1.72,51.51,37.37,9.11,24.19,7.95,73.66,2020-03-15 08:00:00,2020,3,15,8,0
1319,15-03-2020 16:00,177.12,57.05,58.54,0.41,2.13,1.47,77.65,24.6,7.56,21.13,6.14,50.38,2020-03-15 16:00:00,2020,3,15,16,0
1320,16-03-2020 00:00,192.5,35.4,44.02,0.33,1.65,1.57,52.3,20.83,3.71,19.61,5.32,65,2020-03-16 00:00:00,2020,3,16,0,0
1321,16-03-2020 08:00,203.94,58.08,68.59,1.23,1.58,1.11,83.31,33.29,7.96,24.35,3.75,81.515,2020-03-16 08:00:00,2020,3,16,8,0
1322,16-03-2020 16:00,294.27,103.45,75.86,0.45,1.93,2.32,170.97,25.16,7.73,26.54,8.43,81.515,2020-03-16 16:00:00,2020,3,16,16,0
1323,17-03-2020 00:00,227.32,99.97,56.37,0.33,1.84,2.75,119.63,17.96,7.64,26.35,7.44,81.515,2020-03-17 00:00:00,2020,3,17,0,0
1324,17-03-2020 08:00,209.5,80.3,73.02,1.61,1.85,1.16,104.31,28.74,8.64,30.08,3.03,63,2020-03-17 08:00:00,2020,3,17,8,0
1325,17-03-2020 16:00,228.68,57.8,49.5,0.74,2.36,7.03,73.47,21.68,10.79,49.2,17.99,71.94,2020-03-17 16:00:00,2020,3,17,16,0
1326,18-03-2020 00:00,213.0,62.575,69.34,0.54,2,9.35,91.86,21.06,10.79,39.23,21.48,78.84,2020-03-18 00:00:00,2020,3,18,0,0
1327,18-03-2020 08:00,213.0,62.575,69.34,1.36,2.13,8.89,91.86,32.6,10.79,39.23,12.19,70,2020-03-18 08:00:00,2020,3,18,8,0
1328,18-03-2020 16:00,241.81,110.02,69.97,0.98,2.69,2.72,128.74,21.96,3.91,26.73,11.54,59.14,2020-03-18 16:00:00,2020,3,18,16,0
1329,19-03-2020 00:00,346.62,181.55,59.44,0.3,1.9,3.69,191.43,17.21,10.7,31.11,15.54,119.97,2020-03-19 00:00:00,2020,3,19,0,0
1330,19-03-2020 08:00,247.47,61.86,75.36,0.97,1.72,2.02,90.52,23.25,11.32,39.85,3.59,115.44,2020-03-19 08:00:00,2020,3,19,8,0
1331,19-03-2020 16:00,226.59,67.69,70.76,0.5,2.44,2.61,89.56,11.24,5.88,32.91,6,92.69,2020-03-19 16:00:00,2020,3,19,16,0
1332,20-03-2020 00:00,281.03,114.22,58.84,0.56,2.13,4.23,127.36,63.72,33,31.51,16.98,123.47,2020-03-20 00:00:00,2020,3,20,0,0
1333,20-03-2020 08:00,247.63,28.51,52.02,1.52,1.52,2.96,50.9,34.85,27.41,32.62,13.53,109.97,2020-03-20 08:00:00,2020,3,20,8,0
1334,20-03-2020 16:00,156,5.28,42.95,1.73,1.12,0.95,27.12,50,19.57,30.02,9.7,67,2020-03-20 16:00:00,2020,3,20,16,0
1335,21-03-2020 00:00,273.75,145.9,56.7,0.8,1.8,2.35,195.85,11.05,15.6,28.65,5.2,60.75,2020-03-21 00:00:00,2020,3,21,0,0
1336,21-03-2020 08:00,216.44,64.16,66.91,1.39,1.87,1.23,87.83,33.65,12.22,40.42,2.97,84.91,2020-03-21 08:00:00,2020,3,21,8,0
1337,21-03-2020 16:00,318.81,125.77,82.51,0.62,2.62,9.38,154.06,22.44,13.01,32.54,48.82,107.97,2020-03-21 16:00:00,2020,3,21,16,0
1338,22-03-2020 00:00,235.56,54.28,50.23,0.3,2.24,13.71,70.96,53.22,17.16,34.01,103.95,134.94,2020-03-22 00:00:00,2020,3,22,0,0
1339,22-03-2020 08:00,146.78,13.94,48.38,1.01,2.25,6.64,37.1,93.63,17.97,30.85,48.63,78.59,2020-03-22 08:00:00,2020,3,22,8,0
1340,22-03-2020 16:00,83.75,7.02,23.26,0.91,1.64,1.32,18.11,57.35,8.61,26.17,10.57,40.16,2020-03-22 16:00:00,2020,3,22,16,0
1341,23-03-2020 00:00,122.81,6.23,32.75,0.3,1.38,4.65,22.5,27.28,15.54,26.62,7.37,78.19,2020-03-23 00:00:00,2020,3,23,0,0
1342,23-03-2020 08:00,87.97,5.42,28.62,0.72,1.27,1.7,19.64,73.31,14.75,23.55,6.54,46.12,2020-03-23 08:00:00,2020,3,23,8,0
1343,23-03-2020 16:00,149.21,16.47,45.65,0.36,1.97,6.09,35.63,61.15,16.9,23.2,212.67,66.83,2020-03-23 16:00:00,2020,3,23,16,0
1344,24-03-2020 00:00,166.57,12.45,37.53,0.36,2.18,11.74,30.11,45.19,18.04,25.98,84.26,111.73,2020-03-24 00:00:00,2020,3,24,0,0
1345,24-03-2020 08:00,141.29,5.73,28.21,1.64,1.95,4.35,19.56,61.27,16.81,25.54,12.49,82.88,2020-03-24 08:00:00,2020,3,24,8,0
1346,24-03-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-03-24 16:00:00,2020,3,24,16,0
1347,25-03-2020 00:00,136,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,80,2020-03-25 00:00:00,2020,3,25,0,0
1348,25-03-2020 08:00,78.87,5.54,26.59,1.12,1.19,1.66,18.69,50.83,14.59,31.55,4.55,48.5,2020-03-25 08:00:00,2020,3,25,8,0
1349,25-03-2020 16:00,62.72,4.39,14.72,0.93,1.29,0.77,11.41,40.21,11.06,28.08,3.36,34.62,2020-03-25 16:00:00,2020,3,25,16,0
1350,26-03-2020 00:00,82,4.77,15.65,0.67,1.11,1.45,12.22,32.26,8.34,27.92,4.35,55.09,2020-03-26 00:00:00,2020,3,26,0,0
1351,26-03-2020 08:00,56.12,6.84,19.8,2.77,1.36,0.37,16.11,43.95,8.53,23.98,1.87,38.73,2020-03-26 08:00:00,2020,3,26,8,0
1352,26-03-2020 16:00,70.72,5.39,16.54,1.22,1.67,1.09,13.19,36.52,7.84,22.87,3.18,43.12,2020-03-26 16:00:00,2020,3,26,16,0
1353,27-03-2020 00:00,51.62,5.33,14.19,1.26,1.3,0.64,11.9,31.1,10.57,22.19,2.64,32.28,2020-03-27 00:00:00,2020,3,27,0,0
1354,27-03-2020 08:00,40.5,6.08,16.94,2.15,1.22,4.68,13.97,32.47,11.43,21.34,13.41,27.97,2020-03-27 08:00:00,2020,3,27,8,0
1355,27-03-2020 16:00,24.62,3.98,12.88,1.45,1.43,0,10.16,45.05,10.07,19.58,2.06,14.27,2020-03-27 16:00:00,2020,3,27,16,0
1356,28-03-2020 00:00,35.03,5.2,18.75,0.35,1.23,1.15,14.27,24.72,7.91,21.08,5.59,25.2,2020-03-28 00:00:00,2020,3,28,0,0
1357,28-03-2020 08:00,37.7,4.65,15.8,1.94,0.98,0.23,12.2,35.91,8.88,20.23,1.79,22.33,2020-03-28 08:00:00,2020,3,28,8,0
1358,28-03-2020 16:00,46.04,4.86,11.62,1.39,1.26,0.34,10.32,45.96,7.6,19.91,2.09,20.39,2020-03-28 16:00:00,2020,3,28,16,0
1359,29-03-2020 00:00,50.12,4.15,11.86,1.39,1.19,0,9.71,41.02,8,18.42,2.05,23.69,2020-03-29 00:00:00,2020,3,29,0,0
1360,29-03-2020 08:00,79.3,9.93,20.59,2.82,1.11,0,19.08,54.56,7.47,17.06,1.73,36.83,2020-03-29 08:00:00,2020,3,29,8,0
1361,29-03-2020 16:00,65.22,4.18,13.34,1.9,1.27,0.3,10.52,66.68,7.15,16.08,2.04,27.28,2020-03-29 16:00:00,2020,3,29,16,0
1362,30-03-2020 00:00,56.62,4.17,14.69,1.01,1.39,0.09,11.21,54.87,7.98,16.79,1.61,29.78,2020-03-30 00:00:00,2020,3,30,0,0
1363,30-03-2020 08:00,70.12,5.21,22.84,2.44,1.33,0.26,16.4,70.24,8.59,16.72,1.25,32.47,2020-03-30 08:00:00,2020,3,30,8,0
1364,30-03-2020 16:00,70.38,3.86,17.95,1.32,1.52,0.77,14.21,78.8,8.29,15.98,2.08,33.38,2020-03-30 16:00:00,2020,3,30,16,0
1365,31-03-2020 00:00,80.13,4.66,15.62,0.8,0.89,1.09,12.02,53.77,10.29,17.05,2.74,44.13,2020-03-31 00:00:00,2020,3,31,0,0
1366,31-03-2020 08:00,69.69,4.26,22.43,1.38,0.74,0.61,15.41,83.57,10.33,16.03,1.63,32.47,2020-03-31 08:00:00,2020,3,31,8,0
1367,31-03-2020 16:00,80.41,3.84,12.29,1.47,0.76,0.02,9.67,71.1,9.2,16.3,1.26,31.47,2020-03-31 16:00:00,2020,3,31,16,0
1368,01-04-2020 00:00,68.44,4.84,15.75,0.36,1.23,1.83,12.32,30.15,10.72,16.15,3.95,32.91,2020-01-04 00:00:00,2020,1,4,0,0
1369,01-04-2020 08:00,85.53,4.76,23.69,1,1.41,1.37,16.48,71.81,12.31,17.38,2.76,44.7,2020-01-04 08:00:00,2020,1,4,8,0
1370,01-04-2020 16:00,68.37,4.36,13.44,1.56,1.52,0.48,10.72,66.87,10.19,17.07,2.02,33.8,2020-01-04 16:00:00,2020,1,4,16,0
1371,02-04-2020 00:00,65.78,5.73,15.46,1.5,1.38,0.57,12.89,41,9,17.09,2.26,34.06,2020-02-04 00:00:00,2020,2,4,0,0
1372,02-04-2020 08:00,74.56,4.29,17.78,2.57,1.23,0.36,13.14,67.31,8.72,16.82,1.68,29.59,2020-02-04 08:00:00,2020,2,4,8,0
1373,02-04-2020 16:00,68.59,3.48,12.06,1.35,1.33,0.64,9.26,94.53,10.07,14.13,1.83,27.97,2020-02-04 16:00:00,2020,2,4,16,0
1374,03-04-2020 00:00,55.88,4.38,19.21,0.8,1.17,1.2,13.78,64.13,9.17,11.99,2.92,24.16,2020-03-04 00:00:00,2020,3,4,0,0
1375,03-04-2020 08:00,89.68,5.27,19.97,2.26,1.23,2.6,14.91,92.56,6.91,23.4,5.75,37.19,2020-03-04 08:00:00,2020,3,4,8,0
1376,03-04-2020 16:00,38,7.18,42.03,1.47,1.68,5.33,28.75,90.64,5.26,21.68,9.48,81.515,2020-03-04 16:00:00,2020,3,4,16,0
1377,04-04-2020 00:00,78.62,10.95,38.96,0.82,1.21,1.68,29.64,35.39,12.84,27.23,2.81,81.515,2020-04-04 00:00:00,2020,4,4,0,0
1378,04-04-2020 08:00,79.59,4.44,25.42,2.13,0.83,0.64,17.15,93.35,9.33,34.09,1.4,81.515,2020-04-04 08:00:00,2020,4,4,8,0
1379,04-04-2020 16:00,81.59,8.16,22.01,0.91,1.56,1.83,18.38,74.49,8.2,31.2,25.89,81.515,2020-04-04 16:00:00,2020,4,4,16,0
1380,05-04-2020 00:00,123.09,4.49,22.58,0.32,1.56,3.71,15.68,43.92,14.19,29.65,23.34,81.515,2020-05-04 00:00:00,2020,5,4,0,0
1381,05-04-2020 08:00,109.09,4.02,24.39,1.24,0.89,2.39,16.26,94.71,11.85,33.1,4.52,81.515,2020-05-04 08:00:00,2020,5,4,8,0
1382,05-04-2020 16:00,137.53,62.575,69.34,0.5,1.67,9.31,91.86,120.38,10,39.23,102.01,81.515,2020-05-04 16:00:00,2020,5,4,16,0
1404,13-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-13 00:00:00,2020,4,13,0,0
1405,13-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-13 08:00:00,2020,4,13,8,0
1406,13-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-13 16:00:00,2020,4,13,16,0
1407,14-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-14 00:00:00,2020,4,14,0,0
1408,14-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-14 08:00:00,2020,4,14,8,0
1409,14-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-14 16:00:00,2020,4,14,16,0
1410,15-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-15 00:00:00,2020,4,15,0,0
1411,15-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-15 08:00:00,2020,4,15,8,0
1412,15-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-15 16:00:00,2020,4,15,16,0
1413,16-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-16 00:00:00,2020,4,16,0,0
1414,16-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-16 08:00:00,2020,4,16,8,0
1415,16-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-16 16:00:00,2020,4,16,16,0
1416,17-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-17 00:00:00,2020,4,17,0,0
1417,17-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-17 08:00:00,2020,4,17,8,0
1418,17-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-17 16:00:00,2020,4,17,16,0
1419,18-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-18 00:00:00,2020,4,18,0,0
1420,18-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-18 08:00:00,2020,4,18,8,0
1421,18-04-2020 16:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-18 16:00:00,2020,4,18,16,0
1422,19-04-2020 00:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-19 00:00:00,2020,4,19,0,0
1423,19-04-2020 08:00,213.0,62.575,69.34,0.6,1.9,2.94,91.86,27.75,10.79,39.23,21.86,81.515,2020-04-19 08:00:00,2020,4,19,8,0
1424,19-04-2020 16:00,116.12,4.94,33.82,0.49,0.84,1.72,22.01,58.02,12.93,62.23,25.93,46.95,2020-04-19 16:00:00,2020,4,19,16,0
1425,20-04-2020 00:00,187.28,17.14,39.18,0.31,4.51,7.52,34.8,80.1,37.68,49.68,133.98,111.81,2020-04-20 00:00:00,2020,4,20,0,0
1426,20-04-2020 08:00,114.55,3.81,16.38,0.97,3.89,2.03,11.96,42.45,14.17,42.77,17.15,51.73,2020-04-20 08:00:00,2020,4,20,8,0
1427,20-04-2020 16:00,67.56,3.59,14.9,0.73,4.39,1.27,10.85,48.65,5.52,44.57,27.24,25.72,2020-04-20 16:00:00,2020,4,20,16,0
1428,21-04-2020 00:00,96.14,3.9,16.34,0.36,1.64,2.98,11.87,26.42,13.99,48.05,22.08,48.65,2020-04-21 00:00:00,2020,4,21,0,0
